lng,lat,value
113.42102161813669,34.772190310810025,1
113.68655013961552,34.76102141975885,1
113.63479041913463,34.86753243056125,1
113.80375281038994,34.81281286951023,1
113.42102161813669,34.772190310810025,1
113.74190619464055,34.74650605936373,1
113.6800752171662,34.706934048007064,1
113.7247243354038,34.746796721174924,1
113.64333893709227,34.781140706271856,1
113.60896559353053,34.78327030320097,1
113.76264195467924,34.748274242687025,1
113.76539738961651,34.41734791698603,1
113.9387965088763,34.71884077248461,1
113.66517567723999,34.807085159485034,1
113.6337088084245,34.708278818065565,1
113.61932018687942,34.78093555222691,1
113.49407764963541,34.817478833214665,1
113.78814303009861,34.755060497775425,1
113.61932018687942,34.78093555222691,1
113.85816395533854,34.6982251530971,1
113.81691443184476,34.790178479342984,1
114.01717281687075,34.724721899481445,1
113.69974797691982,34.59294773244513,1
113.81664024765377,34.78092745870286,1
113.40630180178415,34.76793505182325,1
113.54891796900654,34.82503849717405,1
113.8222648837031,34.79053821813562,1
113.7807591235301,34.745807657408285,1
113.76929787038507,34.407761709594794,1
113.64682891570669,34.71805510047166,1
113.5306280248142,34.80910226134447,1
113.53705500493463,34.697326348665484,1
113.71700385295102,34.74154588579089,1
113.65041525582839,34.79795189618722,1
113.77684948993715,34.782001357397064,1
113.72969586663717,34.843699107813634,1
113.73636873478297,34.721735130101955,1
113.81691443184476,34.790178479342984,1
113.6736117239313,34.86799980686125,1
113.80375281038994,34.81281286951023,1
113.70646387709348,34.719457602422594,1
113.77796477404934,34.7260395370209,1
113.79351046236238,34.783310708387184,1
113.67169046143603,34.80239448293511,1
113.86598771265129,34.55846977273505,1
113.73636873478297,34.721735130101955,1
113.63254124084516,34.75149672304382,1
113.71700385295102,34.74154588579089,1
113.63479041913463,34.86753243056125,1
113.61562315022955,34.73141677430582,1
113.56850870101015,34.81586998418778,1
113.71547629696664,34.76109428737268,1
113.68655013961552,34.76102141975885,1
113.65896347676996,34.79878527370169,1
113.57318535288226,34.80395772715632,1
113.80728032884664,34.810608018133514,1
113.63095045497948,34.85297035026109,1
113.69974797691982,34.59294773244513,1
113.75948154203525,34.75624773396777,1
113.59845940764373,34.74655717933203,1
113.51943038429005,34.70526724511256,1
113.74650453716313,34.78142143936413,1
113.7129130194748,34.82366218526604,1
113.63757227773519,34.68530788339227,1
113.61935169127538,34.85285608114452,1
113.67142968287196,34.694134423771466,1
113.81465297206168,34.752936614040955,1
113.66380854258625,34.818380476232605,1
113.63168942993148,34.818042037514196,1
113.4334358197118,34.785117372883356,1
113.7766566711977,34.75247462040474,1
113.68015704975662,34.818433405784454,1
113.86669803448198,34.57934028994252,1
113.41873312852391,34.77980017617526,1
113.63734142435911,34.76606816566391,1
113.68015704975662,34.818433405784454,1
113.75181841524056,34.71068373982392,1
113.64562062564241,34.68266070830222,1
113.74376854238442,34.702775497496326,1
113.72566690747311,34.60327989361894,1
